column1,Customer_City,Customer_Country,Customer_Email,Customer_Fname,Customer_Id,Customer_Lname,Customer_Password,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode
11106,New York,EE. UU.,XXXXXXXXX,Heidi,20305,Shepherd,XXXXXXXXX,Consumer,NY,7557 Wishing Falls,10033
11123,Brooklyn,EE. UU.,XXXXXXXXX,Mary,1472,Smith,XXXXXXXXX,Consumer,NY,4170 Rocky Island Route,11201
11132,Brooklyn,EE. UU.,XXXXXXXXX,William,2956,Harris,XXXXXXXXX,Consumer,NY,4466 Little Grove,11235
11137,Brooklyn,EE. UU.,XXXXXXXXX,Mary,3479,Vang,XXXXXXXXX,Consumer,NY,3099 Blue Spring Glen,11215
11139,Brooklyn,EE. UU.,XXXXXXXXX,Jordan,9664,Gay,XXXXXXXXX,Consumer,NY,5165 Little Common,11201
11142,New York,EE. UU.,XXXXXXXXX,Jessica,4295,Smith,XXXXXXXXX,Consumer,NY,"3587 Blue Mall ",10029
11144,Brooklyn,EE. UU.,XXXXXXXXX,Beverly,4096,Hodge,XXXXXXXXX,Consumer,NY,5216 Iron Berry Farm,11213
11147,Troy,EE. UU.,XXXXXXXXX,Mary,10395,Lewis,XXXXXXXXX,Consumer,NY,236 Dusty Bay,12180
11150,Tonawanda,EE. UU.,XXXXXXXXX,Charles,6254,Day,XXXXXXXXX,Consumer,NY,4899 Rustic Apple Boulevard,14150
11153,New York,EE. UU.,XXXXXXXXX,Martha,1669,Wilkinson,XXXXXXXXX,Consumer,NY,5332 Heather Hills Isle,10009
11162,South Richmond Hill,EE. UU.,XXXXXXXXX,Mary,4254,Roberts,XXXXXXXXX,Consumer,NY,5098 Lazy Pathway,11419
11182,Lindenhurst,EE. UU.,XXXXXXXXX,Mary,184,Boyd,XXXXXXXXX,Consumer,NY,3594 Thunder Zephyr Bank,11757
11183,New York,EE. UU.,XXXXXXXXX,James,7798,Smith,XXXXXXXXX,Consumer,NY,257 Thunder Lane,10033
11201,Bay Shore,EE. UU.,XXXXXXXXX,Patience,13309,Mcgee,XXXXXXXXX,Consumer,NY,"3907 Rustic Via ",11706
11209,Jamaica,EE. UU.,XXXXXXXXX,Sheila,13450,Clark,XXXXXXXXX,Consumer,NY,2638 Clear Log Island,11435
356,Bronx,EE. UU.,XXXXXXXXX,Dakota,19426,Green,XXXXXXXXX,Consumer,NY,2720 Stony Field,10458
629,New York,EE. UU.,XXXXXXXXX,Mary,3497,Smith,XXXXXXXXX,Consumer,NY,6449 Lazy Robin Drive,10016
640,Staten Island,EE. UU.,XXXXXXXXX,Crystal,10031,Blake,XXXXXXXXX,Consumer,NY,6764 Tawny Link,10306
649,Brooklyn,EE. UU.,XXXXXXXXX,Mary,9419,Smith,XXXXXXXXX,Consumer,NY,6269 Harvest Shadow Meadow,11207
651,Newburgh,EE. UU.,XXXXXXXXX,Cynthia,7683,Wallace,XXXXXXXXX,Consumer,NY,6412 Quiet Swale,12550
13518,Brooklyn,EE. UU.,XXXXXXXXX,Sage,16795,Bailey,XXXXXXXXX,Consumer,NY,7320 Lazy Forest Falls,11218
13536,Hempstead,EE. UU.,XXXXXXXXX,Azalia,16777,Blevins,XXXXXXXXX,Consumer,NY,8776 Green Ridge,11550
13551,Jamaica,EE. UU.,XXXXXXXXX,Mary,7907,Swanson,XXXXXXXXX,Consumer,NY,8435 Iron Landing,11434
13614,Brooklyn,EE. UU.,XXXXXXXXX,Ruth,7469,Smith,XXXXXXXXX,Consumer,NY,5599 Cotton Creek Trail,11221
13626,Brooklyn,EE. UU.,XXXXXXXXX,Mary,631,Colon,XXXXXXXXX,Consumer,NY,1879 Round Dale Stead,11209
13669,South Ozone Park,EE. UU.,XXXXXXXXX,Lawrence,4957,Kidd,XXXXXXXXX,Consumer,NY,5687 Clear Maze,11420
13679,Brooklyn,EE. UU.,XXXXXXXXX,Mary,4180,Hicks,XXXXXXXXX,Consumer,NY,5795 Lazy View Concession,11220
13819,Brooklyn,EE. UU.,XXXXXXXXX,Nathan,4359,Smith,XXXXXXXXX,Consumer,NY,7320 Lazy Forest Falls,11218
19267,Forest Hills,EE. UU.,XXXXXXXXX,Jane,3312,Smith,XXXXXXXXX,Consumer,NY,6132 Jagged Mountain Downs,11375
3310,Brooklyn,EE. UU.,XXXXXXXXX,Mary,11131,Smith,XXXXXXXXX,Consumer,NY,5482 Amber Park,11209
3311,Elmhurst,EE. UU.,XXXXXXXXX,Mary,4491,Banks,XXXXXXXXX,Consumer,NY,3310 Rocky Boulevard,11373
3324,Brooklyn,EE. UU.,XXXXXXXXX,Crystal,4572,Lucero,XXXXXXXXX,Consumer,NY,415 Golden Meadow,11201
3332,Brooklyn,EE. UU.,XXXXXXXXX,Alice,3678,Castro,XXXXXXXXX,Consumer,NY,7760 Fallen Circuit,11226
3333,Webster,EE. UU.,XXXXXXXXX,Kyle,11275,Wheeler,XXXXXXXXX,Consumer,NY,8864 Harvest Chase,14580
3339,New York,EE. UU.,XXXXXXXXX,Deborah,8448,Brown,XXXXXXXXX,Consumer,NY,16 Golden Robin Mews,10009
3353,Bronx,EE. UU.,XXXXXXXXX,Jacob,914,Martinez,XXXXXXXXX,Consumer,NY,2043 Tawny Shadow Orchard,10458
3356,Troy,EE. UU.,XXXXXXXXX,Thomas,1689,Smith,XXXXXXXXX,Consumer,NY,4293 Rustic Island,12180
3359,Brooklyn,EE. UU.,XXXXXXXXX,Mary,6285,Garcia,XXXXXXXXX,Consumer,NY,8679 Rocky Glen,11201
3368,Staten Island,EE. UU.,XXXXXXXXX,Mary,5383,Frye,XXXXXXXXX,Consumer,NY,8342 Rocky Row,10312
3374,Jackson Heights,EE. UU.,XXXXXXXXX,Amy,2962,Smith,XXXXXXXXX,Consumer,NY,3257 Sleepy View Downs,11372
3391,South Ozone Park,EE. UU.,XXXXXXXXX,Emma,613,Smith,XXXXXXXXX,Consumer,NY,3094 Round Forest Terrace,11420
3392,Brooklyn,EE. UU.,XXXXXXXXX,Kyle,2585,Rice,XXXXXXXXX,Consumer,NY,7861 Grand Point,11210
3412,Jamaica,EE. UU.,XXXXXXXXX,Mary,1014,Maxwell,XXXXXXXXX,Consumer,NY,2638 Clear Log Island,11435
3415,Ridgewood,EE. UU.,XXXXXXXXX,Harry,8734,Chambers,XXXXXXXXX,Consumer,NY,2447 Wishing Cider Private,11385
3456,Brooklyn,EE. UU.,XXXXXXXXX,Gregory,6307,Smith,XXXXXXXXX,Consumer,NY,5032 Thunder Quail Path,11203
3457,Bronx,EE. UU.,XXXXXXXXX,Mary,2382,Holloway,XXXXXXXXX,Consumer,NY,7773 Merry Autoroute,10463
3502,Yonkers,EE. UU.,XXXXXXXXX,Michelle,4101,Collins,XXXXXXXXX,Consumer,NY,4545 Quaking Hickory Ledge,10701
3504,Bronx,EE. UU.,XXXXXXXXX,Mary,9401,Fritz,XXXXXXXXX,Consumer,NY,6058 Fallen Walk,10463
3508,New York,EE. UU.,XXXXXXXXX,Mary,6925,Smith,XXXXXXXXX,Consumer,NY,4294 Foggy By-pass,10029
3511,Far Rockaway,EE. UU.,XXXXXXXXX,Mary,5469,Bradley,XXXXXXXXX,Consumer,NY,5958 Emerald Nook,11691
3515,Bronx,EE. UU.,XXXXXXXXX,Mary,12050,Smith,XXXXXXXXX,Consumer,NY,6270 Quaking Townline,10467
3519,Spring Valley,EE. UU.,XXXXXXXXX,Michael,10690,Gonzalez,XXXXXXXXX,Consumer,NY,263 Hazy Wharf,10977
3540,Bronx,EE. UU.,XXXXXXXXX,Mary,5490,Richardson,XXXXXXXXX,Consumer,NY,9437 Emerald Butterfly Edge,10466
3547,Freeport,EE. UU.,XXXXXXXXX,Kimberly,1790,Sherman,XXXXXXXXX,Consumer,NY,8808 Indian Autoroute,11520
3549,Staten Island,EE. UU.,XXXXXXXXX,Nicholas,12226,Smith,XXXXXXXXX,Consumer,NY,3612 Silver Autumn Extension,10314
16466,Endicott,EE. UU.,XXXXXXXXX,Emma,17320,Skinner,XXXXXXXXX,Consumer,NY,3927 Indian Village,13760
16467,Brooklyn,EE. UU.,XXXXXXXXX,Jordana,18509,Beck,XXXXXXXXX,Consumer,NY,3099 Blue Spring Glen,11215
16476,New York,EE. UU.,XXXXXXXXX,Yael,20544,Whitfield,XXXXXXXXX,Consumer,NY,4720 Noble Hills Wynd,10016
16477,Rome,EE. UU.,XXXXXXXXX,Anjolie,18399,Bass,XXXXXXXXX,Consumer,NY,8056 Golden Log Bend,13440
16479,Troy,EE. UU.,XXXXXXXXX,Clementine,15957,Cohen,XXXXXXXXX,Consumer,NY,4075 Silver Hills Heights,12180
16488,Brooklyn,EE. UU.,XXXXXXXXX,Briar,18413,Larsen,XXXXXXXXX,Consumer,NY,5325 Lost Horse Mews,11220
16491,Bronx,EE. UU.,XXXXXXXXX,Deborah,20576,Miranda,XXXXXXXXX,Consumer,NY,4587 Noble Zephyr Promenade,10466
16495,Brooklyn,EE. UU.,XXXXXXXXX,Signe,18484,Brady,XXXXXXXXX,Consumer,NY,2863 Crystal Barn End,11203
16500,Lindenhurst,EE. UU.,XXXXXXXXX,Rhoda,15969,York,XXXXXXXXX,Consumer,NY,3702 Broad Path,11757
16501,Newburgh,EE. UU.,XXXXXXXXX,Hillary,20573,Dudley,XXXXXXXXX,Consumer,NY,8721 Sleepy Passage,12550
16507,Bronx,EE. UU.,XXXXXXXXX,Odette,15377,Mullins,XXXXXXXXX,Consumer,NY,3692 Cotton Horse Common,10473
16520,Rego Park,EE. UU.,XXXXXXXXX,Donna,15438,Stone,XXXXXXXXX,Consumer,NY,7353 Round Spring Chase,11374
16525,Levittown,EE. UU.,XXXXXXXXX,Vivien,15362,Church,XXXXXXXXX,Consumer,NY,182 Hazy Village,11756
16540,Bronx,EE. UU.,XXXXXXXXX,Deborah,17600,Buchanan,XXXXXXXXX,Consumer,NY,5723 Stony Valley,10457
16554,Jamaica,EE. UU.,XXXXXXXXX,Dominique,19825,Sherman,XXXXXXXXX,Consumer,NY,8950 Thunder Fawn Farm,11435
16557,Bronx,EE. UU.,XXXXXXXXX,Medge,20364,Harvey,XXXXXXXXX,Consumer,NY,444 Grand Corner,10462
16570,Brooklyn,EE. UU.,XXXXXXXXX,Sophia,15243,Giles,XXXXXXXXX,Consumer,NY,3957 Bright Zephyr Cove,11206
16574,New York,EE. UU.,XXXXXXXXX,Deanna,18958,Lara,XXXXXXXXX,Consumer,NY,5628 Clear Knoll,10016
16592,Bronx,EE. UU.,XXXXXXXXX,Myra,17126,Arnold,XXXXXXXXX,Consumer,NY,8976 Old Hickory Landing,10467
16602,New York,EE. UU.,XXXXXXXXX,Rhoda,18527,Howe,XXXXXXXXX,Consumer,NY,6449 Lazy Robin Drive,10016
16623,Brooklyn,EE. UU.,XXXXXXXXX,Mary,10754,Ewing,XXXXXXXXX,Consumer,NY,830 Colonial View Row,11219
11217,Troy,EE. UU.,XXXXXXXXX,Megan,14125,Carpenter,XXXXXXXXX,Consumer,NY,4293 Rustic Island,12180
11237,Woodside,EE. UU.,XXXXXXXXX,Christine,14118,Greer,XXXXXXXXX,Consumer,NY,6909 Sleepy Fawn Path,11377
11257,Brooklyn,EE. UU.,XXXXXXXXX,Carolyn,5291,Johnson,XXXXXXXXX,Consumer,NY,122 Stony Quail Canyon,11201
11258,Massapequa,EE. UU.,XXXXXXXXX,Lillith,13951,Kelly,XXXXXXXXX,Consumer,NY,7868 Shady Log Island,11758
11263,Rego Park,EE. UU.,XXXXXXXXX,Mary,3203,Bryan,XXXXXXXXX,Consumer,NY,4916 Honey Highlands,11374
11271,Bronx,EE. UU.,XXXXXXXXX,Briar,13659,Gates,XXXXXXXXX,Consumer,NY,1655 Little Bear Circle,10469
11274,Endicott,EE. UU.,XXXXXXXXX,Joe,2290,Wright,XXXXXXXXX,Consumer,NY,3927 Indian Village,13760
11288,Jamaica,EE. UU.,XXXXXXXXX,Christine,5646,Smith,XXXXXXXXX,Consumer,NY,7940 Noble Field,11435
11291,New York,EE. UU.,XXXXXXXXX,Martha,13691,Booth,XXXXXXXXX,Consumer,NY,7236 Cotton Cove,10032
11308,Webster,EE. UU.,XXXXXXXXX,Lee,14759,Mcdaniel,XXXXXXXXX,Consumer,NY,2959 Old Blossom Farms,14580
663,New York,EE. UU.,XXXXXXXXX,Aaron,11065,Smith,XXXXXXXXX,Consumer,NY,5493 Burning Horse Heath,10031
668,New York,EE. UU.,XXXXXXXXX,Jennifer,10577,Fuentes,XXXXXXXXX,Consumer,NY,5659 Shady Cloud Port,10003
672,Rome,EE. UU.,XXXXXXXXX,Daniel,9814,Smith,XXXXXXXXX,Consumer,NY,6115 Clear River Key,13440
677,Brooklyn,EE. UU.,XXXXXXXXX,Anna,6506,Bailey,XXXXXXXXX,Consumer,NY,1773 Amber Walk,11229
678,Endicott,EE. UU.,XXXXXXXXX,Rebecca,6050,Arnold,XXXXXXXXX,Consumer,NY,8775 Wishing Pony Byway,13760
696,Astoria,EE. UU.,XXXXXXXXX,Mary,1759,Barnett,XXXXXXXXX,Consumer,NY,1040 Quaking Mountain Heath,11103
701,Jamaica,EE. UU.,XXXXXXXXX,Mary,6402,Frazier,XXXXXXXXX,Consumer,NY,4599 Grand Route,11432
788,Ithaca,EE. UU.,XXXXXXXXX,Mary,6220,Smith,XXXXXXXXX,Consumer,NY,2329 Sunny View Corner,14850
798,Tonawanda,EE. UU.,XXXXXXXXX,Mary,7363,Cole,XXXXXXXXX,Consumer,NY,1831 Honey Hickory Mount,14150
806,Brooklyn,EE. UU.,XXXXXXXXX,Harry,3964,Smith,XXXXXXXXX,Consumer,NY,2541 Merry Fawn Via,11238
814,Brooklyn,EE. UU.,XXXXXXXXX,Mary,7924,Arnold,XXXXXXXXX,Consumer,NY,5407 Rustic Forest Pines,11218
815,North Tonawanda,EE. UU.,XXXXXXXXX,Mary,3206,Smith,XXXXXXXXX,Consumer,NY,3601 Foggy Timber Gate,14120
817,Massapequa,EE. UU.,XXXXXXXXX,Cynthia,3141,Shannon,XXXXXXXXX,Consumer,NY,3470 Clear Estates,11758
837,Huntington Station,EE. UU.,XXXXXXXXX,Ronald,1045,Rivas,XXXXXXXXX,Consumer,NY,432 Dusty Glen,11746
949,Forest Hills,EE. UU.,XXXXXXXXX,Mariam,19330,Hopkins,XXXXXXXXX,Consumer,NY,7861 Grand Point,11375
953,Webster,EE. UU.,XXXXXXXXX,Patience,19326,Cote,XXXXXXXXX,Consumer,NY,3867 Middle Leaf By-pass,14580
954,New York,EE. UU.,XXXXXXXXX,Amena,19325,Bowman,XXXXXXXXX,Consumer,NY,3587 Blue Mall,10029
958,Corona,EE. UU.,XXXXXXXXX,Daria,19321,Whitehead,XXXXXXXXX,Consumer,NY,250 Easy Jetty,11368
960,New York,EE. UU.,XXXXXXXXX,Kelsie,19319,Browning,XXXXXXXXX,Consumer,NY,3309 Merry Falls,10040
13877,Brooklyn,EE. UU.,XXXXXXXXX,Brittany,2807,Waller,XXXXXXXXX,Consumer,NY,3957 Bright Zephyr Cove,11206
13888,Elmhurst,EE. UU.,XXXXXXXXX,Doris,8134,Smith,XXXXXXXXX,Consumer,NY,2861 Dusty Island,11373
13892,Tonawanda,EE. UU.,XXXXXXXXX,Mary,4458,Smith,XXXXXXXXX,Consumer,NY,2122 Hazy Corner,14150
3786,Troy,EE. UU.,XXXXXXXXX,Mary,6662,Rocha,XXXXXXXXX,Consumer,NY,3320 Bright Barn Carrefour,12180
3791,Brooklyn,EE. UU.,XXXXXXXXX,Mary,8063,Newman,XXXXXXXXX,Consumer,NY,3853 Pleasant Mountain Corners,11208
3819,New York,EE. UU.,XXXXXXXXX,Eric,10436,King,XXXXXXXXX,Consumer,NY,2538 Quaking Hills Ramp,10029
3919,Webster,EE. UU.,XXXXXXXXX,Laura,7262,Lee,XXXXXXXXX,Consumer,NY,7893 Emerald Vista,14580
3930,Rome,EE. UU.,XXXXXXXXX,Thomas,1852,Crawford,XXXXXXXXX,Consumer,NY,1236 Stony Apple Corners,13440
3938,Newburgh,EE. UU.,XXXXXXXXX,Charles,10248,Davis,XXXXXXXXX,Consumer,NY,3762 Amber Estates,12550
16850,North Tonawanda,EE. UU.,XXXXXXXXX,Eliana,18236,Grant,XXXXXXXXX,Consumer,NY,3601 Foggy Timber Gate,14120
16856,Forest Hills,EE. UU.,XXXXXXXXX,Keiko,18231,Dale,XXXXXXXXX,Consumer,NY,9117 Rustic Beach,11375
16860,Ithaca,EE. UU.,XXXXXXXXX,Katelyn,19179,Noel,XXXXXXXXX,Consumer,NY,8428 Honey Freeway,14850
16867,Tonawanda,EE. UU.,XXXXXXXXX,Grace,16515,Velazquez,XXXXXXXXX,Consumer,NY,9854 Wishing Isle,14150
16872,Brooklyn,EE. UU.,XXXXXXXXX,Doris,19062,Brennan,XXXXXXXXX,Consumer,NY,9512 Old Pony Canyon,11213
16880,Flushing,EE. UU.,XXXXXXXXX,Rebekah,19129,Bowers,XXXXXXXXX,Consumer,NY,8799 Cozy Pike,11354
16885,Brooklyn,EE. UU.,XXXXXXXXX,Willow,16468,Hill,XXXXXXXXX,Consumer,NY,9512 Old Pony Canyon,11213
16888,New York,EE. UU.,XXXXXXXXX,Octavia,15700,Durham,XXXXXXXXX,Consumer,NY,8866 Cotton Timber Meadow,10011
16894,Forest Hills,EE. UU.,XXXXXXXXX,Jane,15748,Ford,XXXXXXXXX,Consumer,NY,6132 Jagged Mountain Downs,11375
16910,Tonawanda,EE. UU.,XXXXXXXXX,Unity,15812,Vargas,XXXXXXXXX,Consumer,NY,1942 Middle Bluff Crescent,14150
16920,Rego Park,EE. UU.,XXXXXXXXX,Madeson,18032,Fletcher,XXXXXXXXX,Consumer,NY,7353 Round Spring Chase,11374
16925,Brooklyn,EE. UU.,XXXXXXXXX,Brianna,20696,Rivera,XXXXXXXXX,Consumer,NY,1096 Cozy Point,11203
16931,Freeport,EE. UU.,XXXXXXXXX,Gemma,20552,Malone,XXXXXXXXX,Consumer,NY,3627 Lost Butterfly Drive,11520
16943,Far Rockaway,EE. UU.,XXXXXXXXX,Athena,20729,Ramos,XXXXXXXXX,Consumer,NY,357 Quiet Rise,11691
16971,North Tonawanda,EE. UU.,XXXXXXXXX,Britanni,16065,Ramirez,XXXXXXXXX,Consumer,NY,8944 Red Place,14120
16986,Forest Hills,EE. UU.,XXXXXXXXX,Pandora,18342,Tucker,XXXXXXXXX,Consumer,NY,6132 Jagged Mountain Downs,11375
16989,New York,EE. UU.,XXXXXXXXX,Constance,20487,Harmon,XXXXXXXXX,Consumer,NY,1102 Pleasant Maze,10029
17007,New York,EE. UU.,XXXXXXXXX,Simone,15933,Hess,XXXXXXXXX,Consumer,NY,6449 Lazy Robin Drive,10016
17016,Brooklyn,EE. UU.,XXXXXXXXX,Ria,15392,Reynolds,XXXXXXXXX,Consumer,NY,4466 Little Grove,11235
17032,Jackson Heights,EE. UU.,XXXXXXXXX,Jordan,15398,Hoffman,XXXXXXXXX,Consumer,NY,3257 Sleepy View Downs,11372
17038,Brentwood,EE. UU.,XXXXXXXXX,Susan,6541,Smith,XXXXXXXXX,Consumer,NY,10 Tawny Brook Canyon,11717
17049,Brooklyn,EE. UU.,XXXXXXXXX,Ainsley,17837,Fisher,XXXXXXXXX,Consumer,NY,3957 Bright Zephyr Cove,11206
17050,Jackson Heights,EE. UU.,XXXXXXXXX,Celeste,20170,Dawson,XXXXXXXXX,Consumer,NY,9193 Heather Beacon Promenade,11372
17066,New York,EE. UU.,XXXXXXXXX,Martha,16364,Mcfarland,XXXXXXXXX,Consumer,NY,5628 Clear Knoll,10016
17075,Brooklyn,EE. UU.,XXXXXXXXX,Moana,17096,Castillo,XXXXXXXXX,Consumer,NY,9406 Middle Cider Crest,11229
17077,New York,EE. UU.,XXXXXXXXX,Zoe,16291,Daugherty,XXXXXXXXX,Consumer,NY,6502 Red Point,10023
17097,New York,EE. UU.,XXXXXXXXX,Bell,20162,Willis,XXXXXXXXX,Consumer,NY,6759 Foggy Limits,10033
17100,Bronx,EE. UU.,XXXXXXXXX,Anjolie,19029,Williams,XXXXXXXXX,Consumer,NY,4715 Harvest Creek Mews,10472
17111,Brooklyn,EE. UU.,XXXXXXXXX,Rhoda,19027,Keller,XXXXXXXXX,Consumer,NY,5731 Cinder Horse Court,11218
993,Bronx,EE. UU.,XXXXXXXXX,Yoko,19286,Berg,XXXXXXXXX,Consumer,NY,6724 Crystal Dale,10466
1036,Forest Hills,EE. UU.,XXXXXXXXX,Eliana,16736,Francis,XXXXXXXXX,Consumer,NY,7861 Grand Point,11375
1045,Corona,EE. UU.,XXXXXXXXX,Whoopi,16727,Good,XXXXXXXXX,Consumer,NY,250 Easy Jetty,11368
17117,New York,EE. UU.,XXXXXXXXX,Brianna,17880,Richards,XXXXXXXXX,Consumer,NY,4896 Heather Pond Rise,10128
17123,Endicott,EE. UU.,XXXXXXXXX,Linda,19978,Nunez,XXXXXXXXX,Consumer,NY,57 High Villas,13760
17132,Brentwood,EE. UU.,XXXXXXXXX,Shay,17069,Richard,XXXXXXXXX,Consumer,NY,4599 Red Pathway,11717
17133,Tonawanda,EE. UU.,XXXXXXXXX,Sydnee,17877,Petersen,XXXXXXXXX,Consumer,NY,473 Harvest Row,14150
17135,Elmhurst,EE. UU.,XXXXXXXXX,Raya,20246,Dillard,XXXXXXXXX,Consumer,NY,2909 Gentle Fawn Round,11373
17138,Brooklyn,EE. UU.,XXXXXXXXX,Cassady,16208,Chambers,XXXXXXXXX,Consumer,NY,283 Honey Goose Crescent,11229
17148,Levittown,EE. UU.,XXXXXXXXX,Nevada,19085,Witt,XXXXXXXXX,Consumer,NY,65 Middle Farms,11756
17156,Bronx,EE. UU.,XXXXXXXXX,Imani,18315,Bailey,XXXXXXXXX,Consumer,NY,1980 Wishing Vale,10472
17164,Lindenhurst,EE. UU.,XXXXXXXXX,Tana,17368,Love,XXXXXXXXX,Consumer,NY,273 Velvet Anchor Pines,11757
17174,Massapequa,EE. UU.,XXXXXXXXX,Candice,15577,Rush,XXXXXXXXX,Consumer,NY,3470 Clear Estates,11758
3965,Brooklyn,EE. UU.,XXXXXXXXX,Christopher,3454,Bradshaw,XXXXXXXXX,Consumer,NY,2863 Crystal Barn End,11203
3970,Brooklyn,EE. UU.,XXXXXXXXX,Jeremy,2120,Smith,XXXXXXXXX,Consumer,NY,23 Old Corners,11214
3989,Brooklyn,EE. UU.,XXXXXXXXX,Mary,440,Skinner,XXXXXXXXX,Consumer,NY,2934 Merry Impasse,11203
3991,Brooklyn,EE. UU.,XXXXXXXXX,Benjamin,3238,Hoffman,XXXXXXXXX,Consumer,NY,9009 Umber Log Island,11226
3996,South Ozone Park,EE. UU.,XXXXXXXXX,Maryam,12648,Gregory,XXXXXXXXX,Consumer,NY,"5723 Stony Valley ",11420
4009,Massapequa,EE. UU.,XXXXXXXXX,Mary,12417,Smith,XXXXXXXXX,Consumer,NY,9765 Umber Green,11758
4033,Bronx,EE. UU.,XXXXXXXXX,Mary,9458,Carlson,XXXXXXXXX,Consumer,NY,9995 Tawny Embers View,10453
4042,Brooklyn,EE. UU.,XXXXXXXXX,Alexander,6030,Adams,XXXXXXXXX,Consumer,NY,2681 Cinder By-pass,11230
4056,Brooklyn,EE. UU.,XXXXXXXXX,Emily,17717,Stevens,XXXXXXXXX,Consumer,NY,3914 Silver Horse Cape,11226
4081,Bronx,EE. UU.,XXXXXXXXX,Mary,4256,Tate,XXXXXXXXX,Consumer,NY,6724 Crystal Dale,10466
4096,New York,EE. UU.,XXXXXXXXX,Richard,1255,Goodman,XXXXXXXXX,Consumer,NY,7236 Cotton Cove,10032
11976,South Ozone Park,EE. UU.,XXXXXXXXX,Tammy,7939,Smith,XXXXXXXXX,Consumer,NY,902 Lazy Port,11420
11977,Brooklyn,EE. UU.,XXXXXXXXX,Mary,10418,Arroyo,XXXXXXXXX,Consumer,NY,8344 Hazy Bear Diversion,11209
11993,Bronx,EE. UU.,XXXXXXXXX,Mary,7772,Thompson,XXXXXXXXX,Consumer,NY,4034 Emerald Heights,10467
11997,Brooklyn,EE. UU.,XXXXXXXXX,Mary,141,Mcmahon,XXXXXXXXX,Consumer,NY,1526 Broad Mountain Plaza,11203
12020,Brooklyn,EE. UU.,XXXXXXXXX,Adele,15915,Ward,XXXXXXXXX,Consumer,NY,3099 Blue Spring Glen,11215
12035,New York,EE. UU.,XXXXXXXXX,Marie,8083,Figueroa,XXXXXXXXX,Consumer,NY,8600 Stony Gate Terrace,10025
12046,Huntington Station,EE. UU.,XXXXXXXXX,Deme,20597,Holt,XXXXXXXXX,Consumer,NY,432 Dusty Glen,11746
12050,New York,EE. UU.,XXXXXXXXX,Yoshi,20379,Powers,XXXXXXXXX,Consumer,NY,5505 Grand Cloud Farm,10031
12065,North Tonawanda,EE. UU.,XXXXXXXXX,Tashya,15445,Mccarty,XXXXXXXXX,Consumer,NY,7309 Velvet Willow Heath,14120
12070,Staten Island,EE. UU.,XXXXXXXXX,Kendall,15654,Morse,XXXXXXXXX,Consumer,NY,4791 Rocky Front,10306
12083,New York,EE. UU.,XXXXXXXXX,Mary,16115,Branch,XXXXXXXXX,Consumer,NY,2455 Stony Fox Crossing,10027
12104,Brooklyn,EE. UU.,XXXXXXXXX,Jena,20157,Horton,XXXXXXXXX,Consumer,NY,4285 Rocky Round,11236
12108,Brooklyn,EE. UU.,XXXXXXXXX,Hedy,19992,Osborne,XXXXXXXXX,Consumer,NY,2934 Merry Impasse,11203
12111,Lockport,EE. UU.,XXXXXXXXX,Abra,19259,Barber,XXXXXXXXX,Consumer,NY,2805 Crystal Moor,14094
12112,Tonawanda,EE. UU.,XXXXXXXXX,Shay,19109,Branch,XXXXXXXXX,Consumer,NY,9854 Wishing Isle,14150
12117,Brooklyn,EE. UU.,XXXXXXXXX,Mary,11291,Ramirez,XXXXXXXXX,Consumer,NY,3891 Broad Line,11233
12136,Brooklyn,EE. UU.,XXXXXXXXX,Mary,7682,Smith,XXXXXXXXX,Consumer,NY,3088 Red Vista,11207
12153,Massapequa,EE. UU.,XXXXXXXXX,Crystal,1515,Peters,XXXXXXXXX,Consumer,NY,7868 Shady Log Island,11758
12168,Rome,EE. UU.,XXXXXXXXX,Jerry,8636,Valentine,XXXXXXXXX,Consumer,NY,4823 Tawny Moor,13440
12169,Brooklyn,EE. UU.,XXXXXXXXX,Mary,5899,Hubbard,XXXXXXXXX,Consumer,NY,8572 Silent Crest,11235
12173,Brentwood,EE. UU.,XXXXXXXXX,Ruth,11638,Stewart,XXXXXXXXX,Consumer,NY,4992 Amber Island Row,11717
12183,Brentwood,EE. UU.,XXXXXXXXX,Avye,14475,Dorsey,XXXXXXXXX,Consumer,NY,4599 Red Pathway,11717
12185,Brooklyn,EE. UU.,XXXXXXXXX,Daryl,13441,Odonnell,XXXXXXXXX,Consumer,NY,1322 Broad Glade,11207
12189,Bronx,EE. UU.,XXXXXXXXX,Mary,11069,Morton,XXXXXXXXX,Consumer,NY,8414 Velvet Island Ramp,10461
1338,Brooklyn,EE. UU.,XXXXXXXXX,Mary,928,Wilson,XXXXXXXXX,Consumer,NY,9099 Shady Round,11226
1340,Brooklyn,EE. UU.,XXXXXXXXX,Mary,7762,Roberson,XXXXXXXXX,Consumer,NY,9891 Golden Panda Highlands,11209
1354,New York,EE. UU.,XXXXXXXXX,Ruth,5584,Smith,XXXXXXXXX,Consumer,NY,8297 Easy Thicket,10021
1362,Brooklyn,EE. UU.,XXXXXXXXX,Mary,1564,Davenport,XXXXXXXXX,Consumer,NY,961 Crystal Farm,11218
1365,Bronx,EE. UU.,XXXXXXXXX,Ashley,5158,Smith,XXXXXXXXX,Consumer,NY,3810 Crystal Plaza,10467
